wssc,2011,JUNE,MD. UPI,284.584
wssc,2011,JULY,MD. UPI,262.695
wssc,2011,AUGUST,MD. UPI,270.506
wssc,2011,SEPTEMBER,MD. UPI,313.385
wssc,2011,OCTOBER,MD. UPI,270.696
wssc,2011,NOVEMBER,MD. UPI,244.617
wssc,2011,DECEMBER,MD. UPI,251.351
wssc,2012,JANUARY,MD. UPI,270.359
wssc,2012,FEBRUARY,MD. UPI,221.666
wssc,2012,MARCH,MD. UPI,237.179
wssc,2012,APRIL,MD. UPI,212.653
wssc,2012,MAY,MD. UPI,205.757
wssc,2012,JUNE,MD. UPI,196.544
wssc,2012,JULY,MD. UPI,206.272
wssc,2012,AUGUST,MD. UPI,205.928
wssc,2012,SEPTEMBER,MD. UPI,143.459
wssc,2012,OCTOBER,MD. UPI,159.642
wssc,2012,NOVEMBER,MD. UPI,163.428
wssc,2012,DECEMBER,MD. UPI,168.426
wssc,2013,JANUARY,MD. UPI,177.87
wssc,2013,FEBRUARY,MD. UPI,162.258
wssc,2013,MARCH,MD. UPI,189.018
wssc,2013,APRIL,MD. UPI,172.869
wssc,2013,MAY,MD. UPI,177.7
wssc,2013,JUNE,MD. UPI,181.224
wssc,2013,JULY,MD. UPI,187.069
wssc,2013,AUGUST,MD. UPI,149.547
wssc,2013,SEPTEMBER,MD. UPI,150.714
wssc,2013,OCTOBER,MD. UPI,176.963
wssc,2013,NOVEMBER,MD. UPI,177.944
wssc,2013,DECEMBER,MD. UPI,212.322
wssc,2014,JANUARY,MD. UPI,219.047
wssc,2014,FEBRUARY,MD. UPI,204.588
wssc,2014,MARCH,MD. UPI,213.806
wssc,2014,APRIL,MD. UPI,229.906
wssc,2014,MAY,MD. UPI,236.971
wssc,2014,JUNE,MD. UPI,246.132
wssc,2014,JULY,MD. UPI,197.489
wssc,2014,AUGUST,MD. UPI,175.409
wssc,2014,SEPTEMBER,MD. UPI,161.288
wssc,2014,OCTOBER,MD. UPI,169.85
wssc,2014,NOVEMBER,MD. UPI,158.56
wssc,2014,DECEMBER,MD. UPI,174.81
wssc,2015,JANUARY,MD. UPI,191.95
wssc,2015,FEBRUARY,MD. UPI,153.15
wssc,2015,MARCH,MD. UPI,219.53
wssc,2015,APRIL,MD. UPI,198.54
wssc,2015,MAY,MD. UPI,159.84
wssc,2015,JUNE,MD. UPI,148.02
wssc,2015,JULY,MD. UPI,184.5
wssc,2015,AUGUST,MD. UPI,166.57
wssc,2015,SEPTEMBER,MD. UPI,155.28
wssc,2015,OCTOBER,MD. UPI,168.72
wssc,2015,NOVEMBER,MD. UPI,148.23
wssc,2015,DECEMBER,MD. UPI,153.11
wssc,2016,JANUARY,MD. UPI,175.18
wssc,2016,FEBRUARY,MD. UPI,212.01
wssc,2016,MARCH,MD. UPI,195.23
wssc,2016,APRIL,MD. UPI,189.59
wssc,2016,MAY,MD. UPI,225.81
wssc,2016,JUNE,MD. UPI,187.62
wssc,2016,JULY,MD. UPI,188.08
wssc,2016,AUGUST,MD. UPI,171.21
wssc,2016,SEPTEMBER,MD. UPI,148.1
wssc,2016,OCTOBER,MD. UPI,152.22
wssc,2016,NOVEMBER,MD. UPI,145.77
wssc,2016,DECEMBER,MD. UPI,153.9
wssc,2017,JANUARY,MD. UPI,153.77
wssc,2017,FEBRUARY,MD. UPI,137.2
wssc,2017,MARCH,MD. UPI,153.91
wssc,2017,APRIL,MD. UPI,164.98
wssc,2017,MAY,MD. UPI,174.37
wssc,2017,JUNE,MD. UPI,152.41
wssc,2017,JULY,MD. UPI,148.72
wssc,2017,AUGUST,MD. UPI,143.93
wssc,2017,SEPTEMBER,MD. UPI,129.51
wssc,2017,OCTOBER,MD. UPI,127.4
wssc,2017,NOVEMBER,MD. UPI,124.28
wssc,2017,DECEMBER,MD. UPI,123.33
wssc,2018,JANUARY,MD. UPI,134.53
wssc,2018,FEBRUARY,MD. UPI,157.57
wssc,2018,MARCH,MD. UPI,135.17
wssc,2018,APRIL,MD. UPI,135.89
wssc,2018,MAY,MD. UPI,151.99
wssc,2018,JUNE,MD. UPI,151.4
wssc,2018,JULY,MD. UPI,167.5
wssc,2018,AUGUST,MD. UPI,182.37
wssc,2018,SEPTEMBER,MD. UPI,184.91
wssc,2018,OCTOBER,MD. UPI,189.18
wssc,2018,NOVEMBER,MD. UPI,206.16
wssc,2018,DECEMBER,MD. UPI,205
wssc,2019,JANUARY,MD. UPI,229.86
wssc,2019,FEBRUARY,MD. UPI,207.32
wssc,2019,MARCH,MD. UPI,239.85
wssc,2019,APRIL,MD. UPI,211.66
wssc,2019,MAY,MD. UPI,211.07
wssc,2019,JUNE,MD. UPI,175.92
wssc,2019,JULY,MD. UPI,200.25
wssc,2019,AUGUST,MD. UPI,206.29
wssc,2019,SEPTEMBER,MD. UPI,191.51
wssc,2019,OCTOBER,MD. UPI,189.56
wssc,2019,NOVEMBER,MD. UPI,193.35
wssc,2019,DECEMBER,MD. UPI,203.93
wssc,2020,JANUARY,MD. UPI,193.36
wssc,2020,FEBRUARY,MD. UPI,192.65
wssc,2020,MARCH,MD. UPI,189.03
wssc,2020,APRIL,MD. UPI,192.36
