,,,,
fairfax,2006,JANUARY,Sully_Rd_1,93.15
fairfax,2006,FEBRUARY,Sully_Rd_1,88.51
fairfax,2006,MARCH,Sully_Rd_1,80.25
fairfax,2006,APRIL,Sully_Rd_1,82.40
fairfax,2006,MAY,Sully_Rd_1,82.96
fairfax,2006,JUNE,Sully_Rd_1,100.76
fairfax,2006,JULY,Sully_Rd_1,89.19
fairfax,2006,AUGUST,Sully_Rd_1,77.90
fairfax,2006,SEPTEMBER,Sully_Rd_1,87.58
fairfax,2006,OCTOBER,Sully_Rd_1,91.90
fairfax,2006,NOVEMBER,Sully_Rd_1,102.54
fairfax,2006,DECEMBER,Sully_Rd_1,87.04
fairfax,2007,JANUARY,Sully_Rd_1,96.22
fairfax,2007,FEBRUARY,Sully_Rd_1,84.04
fairfax,2007,MARCH,Sully_Rd_1,106.19
fairfax,2007,APRIL,Sully_Rd_1,90.35
fairfax,2007,MAY,Sully_Rd_1,79.82
fairfax,2007,JUNE,Sully_Rd_1,76.61
fairfax,2007,JULY,Sully_Rd_1,76.63
fairfax,2007,AUGUST,Sully_Rd_1,76.69
fairfax,2007,SEPTEMBER,Sully_Rd_1,73.77
fairfax,2007,OCTOBER,Sully_Rd_1,78.86
fairfax,2007,NOVEMBER,Sully_Rd_1,75.02
fairfax,2007,DECEMBER,Sully_Rd_1,82.51
fairfax,2008,JANUARY,Sully_Rd_1,83.71
fairfax,2008,FEBRUARY,Sully_Rd_1,85.81
fairfax,2008,MARCH,Sully_Rd_1,91.86
fairfax,2008,APRIL,Sully_Rd_1,98.46
fairfax,2008,MAY,Sully_Rd_1,120.44
fairfax,2008,JUNE,Sully_Rd_1,88.71
fairfax,2008,JULY,Sully_Rd_1,79.18
fairfax,2008,AUGUST,Sully_Rd_1,74.26
fairfax,2008,SEPTEMBER,Sully_Rd_1,81.74
fairfax,2008,OCTOBER,Sully_Rd_1,75.34
fairfax,2008,NOVEMBER,Sully_Rd_1,74.78
fairfax,2008,DECEMBER,Sully_Rd_1,88.41
fairfax,2009,JANUARY,Sully_Rd_1,90.87
fairfax,2009,FEBRUARY,Sully_Rd_1,73.74
fairfax,2009,MARCH,Sully_Rd_1,89.95
fairfax,2009,APRIL,Sully_Rd_1,79.91
fairfax,2009,MAY,Sully_Rd_1,104.88
fairfax,2009,JUNE,Sully_Rd_1,107.88
fairfax,2009,JULY,Sully_Rd_1,79.09
fairfax,2009,AUGUST,Sully_Rd_1,79.20
fairfax,2009,SEPTEMBER,Sully_Rd_1,73.03
fairfax,2009,OCTOBER,Sully_Rd_1,83.13
fairfax,2009,NOVEMBER,Sully_Rd_1,96.70
fairfax,2009,DECEMBER,Sully_Rd_1,123.49
fairfax,2010,JANUARY,Sully_Rd_1,101.86
fairfax,2010,FEBRUARY,Sully_Rd_1,95.49
fairfax,2010,MARCH,Sully_Rd_1,109.65
fairfax,2010,APRIL,Sully_Rd_1,86.53
fairfax,2010,MAY,Sully_Rd_1,84.73
fairfax,2010,JUNE,Sully_Rd_1,78.10
fairfax,2010,JULY,Sully_Rd_1,78.60
fairfax,2010,AUGUST,Sully_Rd_1,81.43
fairfax,2010,SEPTEMBER,Sully_Rd_1,74.97
fairfax,2010,OCTOBER,Sully_Rd_1,86.42
fairfax,2010,NOVEMBER,Sully_Rd_1,80.27
fairfax,2010,DECEMBER,Sully_Rd_1,82.95
fairfax,2011,JANUARY,Sully_Rd_1,79.95
fairfax,2011,FEBRUARY,Sully_Rd_1,83.80
fairfax,2011,MARCH,Sully_Rd_1,105.39
fairfax,2011,APRIL,Sully_Rd_1,89.79
fairfax,2011,MAY,Sully_Rd_1,88.79
fairfax,2011,JUNE,Sully_Rd_1,77.74
fairfax,2011,JULY,Sully_Rd_1,78.40
fairfax,2011,AUGUST,Sully_Rd_1,76.06
fairfax,2011,SEPTEMBER,Sully_Rd_1,87.43
fairfax,2011,OCTOBER,Sully_Rd_1,94.27
fairfax,2011,NOVEMBER,Sully_Rd_1,78.11
fairfax,2011,DECEMBER,Sully_Rd_1,93.67
fairfax,2012,JANUARY,Sully_Rd_1,84.43
fairfax,2012,FEBRUARY,Sully_Rd_1,70.95
fairfax,2012,MARCH,Sully_Rd_1,80.01
fairfax,2012,APRIL,Sully_Rd_1,67.09
fairfax,2012,MAY,Sully_Rd_1,75.13
