TagName,DateTime,Value,Unit
PI1995_Level.PV,12/16/2023 20:52,5.181000233,ft
PI1995_Level.PV,12/16/2023 20:52,5.181000233,ft
PI1995_Level.PV,12/16/2023 20:52,5.19299984,ft
PI1995_Level.PV,12/16/2023 20:52,5.204999924,ft
PI1995_Level.PV,12/16/2023 20:52,5.208000183,ft
PI1995_Level.PV,12/16/2023 20:52,5.204999924,ft
PI1995_Level.PV,12/16/2023 20:52,5.206500053,ft
PI1995_Level.PV,12/16/2023 20:52,5.198999882,ft
PI1995_Level.PV,12/16/2023 20:53,5.19299984,ft
PI1995_Level.PV,12/16/2023 20:53,5.191500187,ft
PI1995_Level.PV,12/16/2023 20:53,5.197500229,ft
PI1995_Level.PV,12/16/2023 20:53,5.186999798,ft
PI1995_Level.PV,12/16/2023 20:53,5.186999798,ft
PI1995_Level.PV,12/16/2023 20:53,5.190000057,ft
PI1995_Level.PV,12/16/2023 20:53,5.179500103,ft
PI1995_Level.PV,12/16/2023 20:53,5.181000233,ft
PI1995_Level.PV,12/16/2023 20:53,5.190000057,ft
PI1995_Level.PV,12/16/2023 20:53,5.191500187,ft
PI1995_Level.PV,12/16/2023 20:53,5.188499928,ft
PI1995_Level.PV,12/16/2023 20:53,5.190000057,ft
PI1995_Level.PV,12/16/2023 20:54,5.198999882,ft
PI1995_Level.PV,12/16/2023 20:54,5.188499928,ft
PI1995_Level.PV,12/16/2023 20:54,5.196000099,ft
PI1995_Level.PV,12/16/2023 20:54,5.190000057,ft
PI1995_Level.PV,12/16/2023 20:54,5.186999798,ft
PI1995_Level.PV,12/16/2023 20:54,5.186999798,ft
PI1995_Level.PV,12/16/2023 20:54,5.190000057,ft
PI1995_Level.PV,12/16/2023 20:54,5.19299984,ft
PI1995_Level.PV,12/16/2023 20:54,5.202000141,ft
PI1995_Level.PV,12/16/2023 20:54,5.198999882,ft
PI1995_Level.PV,12/16/2023 20:54,5.196000099,ft
PI1995_Level.PV,12/16/2023 20:54,5.19299984,ft
PI1995_Level.PV,12/16/2023 20:55,5.194499969,ft
PI1995_Level.PV,12/16/2023 20:55,5.200500011,ft
PI1995_Level.PV,12/16/2023 20:55,5.204999924,ft
PI1995_Level.PV,12/16/2023 20:55,5.19299984,ft
PI1995_Level.PV,12/16/2023 20:55,5.19299984,ft
PI1995_Level.PV,12/16/2023 20:55,5.196000099,ft
PI1995_Level.PV,12/16/2023 20:55,5.197500229,ft
PI1995_Level.PV,12/16/2023 20:55,5.198999882,ft
PI1995_Level.PV,12/16/2023 20:55,5.198999882,ft
PI1995_Level.PV,12/16/2023 20:55,5.197500229,ft
PI1995_Level.PV,12/16/2023 20:55,5.19299984,ft
PI1995_Level.PV,12/16/2023 20:55,5.191500187,ft
PI1995_Level.PV,12/16/2023 20:56,5.194499969,ft
PI1995_Level.PV,12/16/2023 20:56,5.19299984,ft
PI1995_Level.PV,12/16/2023 20:56,5.188499928,ft
PI1995_Level.PV,12/16/2023 20:56,5.19299984,ft
PI1995_Level.PV,12/16/2023 20:56,5.188499928,ft
PI1995_Level.PV,12/16/2023 20:56,5.179500103,ft
PI1995_Level.PV,12/16/2023 20:56,5.179500103,ft
PI1995_Level.PV,12/16/2023 20:56,5.175000191,ft
PI1995_Level.PV,12/16/2023 20:56,5.176499844,ft
PI1995_Level.PV,12/16/2023 20:56,5.184000015,ft
PI1995_Level.PV,12/16/2023 20:56,5.185500145,ft
PI1995_Level.PV,12/16/2023 20:56,5.185500145,ft
PI1995_Level.PV,12/16/2023 20:57,5.185500145,ft
PI1995_Level.PV,12/16/2023 20:57,5.179500103,ft
PI1995_Level.PV,12/16/2023 20:57,5.177999973,ft
PI1995_Level.PV,12/16/2023 20:57,5.173500061,ft
PI1995_Level.PV,12/16/2023 20:57,5.175000191,ft
PI1995_Level.PV,12/16/2023 20:57,5.181000233,ft
PI1995_Level.PV,12/16/2023 20:57,5.164500237,ft
PI1995_Level.PV,12/16/2023 20:57,5.164500237,ft
PI1995_Level.PV,12/16/2023 20:57,5.170499802,ft
PI1995_Level.PV,12/16/2023 20:57,5.173500061,ft
PI1995_Level.PV,12/16/2023 20:57,5.165999889,ft
PI1995_Level.PV,12/16/2023 20:57,5.173500061,ft
PI1995_Level.PV,12/16/2023 20:58,5.173500061,ft
PI1995_Level.PV,12/16/2023 20:58,5.165999889,ft
PI1995_Level.PV,12/16/2023 20:58,5.177999973,ft
PI1995_Level.PV,12/16/2023 20:58,5.177999973,ft
PI1995_Level.PV,12/16/2023 20:58,5.182499886,ft
PI1995_Level.PV,12/16/2023 20:58,5.179500103,ft
PI1995_Level.PV,12/16/2023 20:58,5.176499844,ft
PI1995_Level.PV,12/16/2023 20:58,5.186999798,ft
PI1995_Level.PV,12/16/2023 20:58,5.191500187,ft
PI1995_Level.PV,12/16/2023 20:58,5.188499928,ft
PI1995_Level.PV,12/16/2023 20:58,5.173500061,ft
PI1995_Level.PV,12/16/2023 20:58,5.170499802,ft
PI1995_Level.PV,12/16/2023 20:59,5.181000233,ft
PI1995_Level.PV,12/16/2023 20:59,5.182499886,ft
PI1995_Level.PV,12/16/2023 20:59,5.186999798,ft
PI1995_Level.PV,12/16/2023 20:59,5.171999931,ft
PI1995_Level.PV,12/16/2023 20:59,5.165999889,ft
PI1995_Level.PV,12/16/2023 20:59,5.164500237,ft
PI1995_Level.PV,12/16/2023 20:59,5.170499802,ft
PI1995_Level.PV,12/16/2023 20:59,5.164500237,ft
PI1995_Level.PV,12/16/2023 20:59,5.173500061,ft
PI1995_Level.PV,12/16/2023 20:59,5.165999889,ft
PI1995_Level.PV,12/16/2023 20:59,5.159999847,ft
PI1995_Level.PV,12/16/2023 20:59,5.158500195,ft
PI1995_Level.PV,12/16/2023 21:00,5.165999889,ft
PI1995_Level.PV,12/16/2023 21:00,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:00,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:00,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:00,5.185500145,ft
PI1995_Level.PV,12/16/2023 21:00,5.188499928,ft
PI1995_Level.PV,12/16/2023 21:00,5.19299984,ft
PI1995_Level.PV,12/16/2023 21:00,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:00,5.181000233,ft
PI1995_Level.PV,12/16/2023 21:00,5.179500103,ft
PI1995_Level.PV,12/16/2023 21:00,5.182499886,ft
PI1995_Level.PV,12/16/2023 21:00,5.182499886,ft
PI1995_Level.PV,12/16/2023 21:01,5.190000057,ft
PI1995_Level.PV,12/16/2023 21:01,5.179500103,ft
PI1995_Level.PV,12/16/2023 21:01,5.184000015,ft
PI1995_Level.PV,12/16/2023 21:01,5.182499886,ft
PI1995_Level.PV,12/16/2023 21:01,5.181000233,ft
PI1995_Level.PV,12/16/2023 21:01,5.190000057,ft
PI1995_Level.PV,12/16/2023 21:01,5.175000191,ft
PI1995_Level.PV,12/16/2023 21:01,5.181000233,ft
PI1995_Level.PV,12/16/2023 21:01,5.179500103,ft
PI1995_Level.PV,12/16/2023 21:01,5.188499928,ft
PI1995_Level.PV,12/16/2023 21:01,5.181000233,ft
PI1995_Level.PV,12/16/2023 21:01,5.184000015,ft
PI1995_Level.PV,12/16/2023 21:02,5.185500145,ft
PI1995_Level.PV,12/16/2023 21:02,5.179500103,ft
PI1995_Level.PV,12/16/2023 21:02,5.188499928,ft
PI1995_Level.PV,12/16/2023 21:02,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:02,5.194499969,ft
PI1995_Level.PV,12/16/2023 21:02,5.194499969,ft
PI1995_Level.PV,12/16/2023 21:02,5.19299984,ft
PI1995_Level.PV,12/16/2023 21:02,5.188499928,ft
PI1995_Level.PV,12/16/2023 21:02,5.184000015,ft
PI1995_Level.PV,12/16/2023 21:02,5.181000233,ft
PI1995_Level.PV,12/16/2023 21:02,5.177999973,ft
PI1995_Level.PV,12/16/2023 21:02,5.181000233,ft
PI1995_Level.PV,12/16/2023 21:03,5.173500061,ft
PI1995_Level.PV,12/16/2023 21:03,5.179500103,ft
PI1995_Level.PV,12/16/2023 21:03,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:03,5.179500103,ft
PI1995_Level.PV,12/16/2023 21:03,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:03,5.165999889,ft
PI1995_Level.PV,12/16/2023 21:03,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:03,5.167500019,ft
PI1995_Level.PV,12/16/2023 21:03,5.169000149,ft
PI1995_Level.PV,12/16/2023 21:03,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:03,5.173500061,ft
PI1995_Level.PV,12/16/2023 21:03,5.173500061,ft
PI1995_Level.PV,12/16/2023 21:04,5.179500103,ft
PI1995_Level.PV,12/16/2023 21:04,5.170499802,ft
PI1995_Level.PV,12/16/2023 21:04,5.179500103,ft
PI1995_Level.PV,12/16/2023 21:04,5.179500103,ft
PI1995_Level.PV,12/16/2023 21:04,5.176499844,ft
PI1995_Level.PV,12/16/2023 21:04,5.173500061,ft
PI1995_Level.PV,12/16/2023 21:04,5.177999973,ft
PI1995_Level.PV,12/16/2023 21:04,5.167500019,ft
PI1995_Level.PV,12/16/2023 21:04,5.163000107,ft
PI1995_Level.PV,12/16/2023 21:04,5.173500061,ft
PI1995_Level.PV,12/16/2023 21:04,5.167500019,ft
PI1995_Level.PV,12/16/2023 21:04,5.165999889,ft
PI1995_Level.PV,12/16/2023 21:05,5.176499844,ft
PI1995_Level.PV,12/16/2023 21:05,5.176499844,ft
PI1995_Level.PV,12/16/2023 21:05,5.185500145,ft
PI1995_Level.PV,12/16/2023 21:05,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:05,5.181000233,ft
PI1995_Level.PV,12/16/2023 21:05,5.177999973,ft
PI1995_Level.PV,12/16/2023 21:05,5.19299984,ft
PI1995_Level.PV,12/16/2023 21:05,5.188499928,ft
PI1995_Level.PV,12/16/2023 21:05,5.196000099,ft
PI1995_Level.PV,12/16/2023 21:05,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:05,5.181000233,ft
PI1995_Level.PV,12/16/2023 21:05,5.184000015,ft
PI1995_Level.PV,12/16/2023 21:06,5.190000057,ft
PI1995_Level.PV,12/16/2023 21:06,5.19299984,ft
PI1995_Level.PV,12/16/2023 21:06,5.188499928,ft
PI1995_Level.PV,12/16/2023 21:06,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:06,5.19299984,ft
PI1995_Level.PV,12/16/2023 21:06,5.197500229,ft
PI1995_Level.PV,12/16/2023 21:06,5.184000015,ft
PI1995_Level.PV,12/16/2023 21:06,5.185500145,ft
PI1995_Level.PV,12/16/2023 21:06,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:06,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:06,5.197500229,ft
PI1995_Level.PV,12/16/2023 21:06,5.188499928,ft
PI1995_Level.PV,12/16/2023 21:07,5.190000057,ft
PI1995_Level.PV,12/16/2023 21:07,5.185500145,ft
PI1995_Level.PV,12/16/2023 21:07,5.185500145,ft
PI1995_Level.PV,12/16/2023 21:07,5.181000233,ft
PI1995_Level.PV,12/16/2023 21:07,5.179500103,ft
PI1995_Level.PV,12/16/2023 21:07,5.191500187,ft
PI1995_Level.PV,12/16/2023 21:07,5.190000057,ft
PI1995_Level.PV,12/16/2023 21:07,5.185500145,ft
PI1995_Level.PV,12/16/2023 21:07,5.188499928,ft
PI1995_Level.PV,12/16/2023 21:07,5.191500187,ft
PI1995_Level.PV,12/16/2023 21:07,5.185500145,ft
PI1995_Level.PV,12/16/2023 21:07,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:08,5.190000057,ft
PI1995_Level.PV,12/16/2023 21:08,5.19299984,ft
PI1995_Level.PV,12/16/2023 21:08,5.194499969,ft
PI1995_Level.PV,12/16/2023 21:08,5.188499928,ft
PI1995_Level.PV,12/16/2023 21:08,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:08,5.186999798,ft
PI1995_Level.PV,12/16/2023 21:08,5.184000015,ft
PI1995_Level.PV,12/16/2023 21:08,5.177999973,ft
PI1995_Level.PV,12/16/2023 21:08,5.167500019,ft
PI1995_Level.PV,12/16/2023 21:08,5.170499802,ft
PI1995_Level.PV,12/16/2023 21:08,5.170499802,ft
PI1995_Level.PV,12/16/2023 21:08,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:09,5.176499844,ft
PI1995_Level.PV,12/16/2023 21:09,5.175000191,ft
PI1995_Level.PV,12/16/2023 21:09,5.185500145,ft
PI1995_Level.PV,12/16/2023 21:09,5.176499844,ft
PI1995_Level.PV,12/16/2023 21:09,5.177999973,ft
PI1995_Level.PV,12/16/2023 21:09,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:09,5.170499802,ft
PI1995_Level.PV,12/16/2023 21:09,5.176499844,ft
PI1995_Level.PV,12/16/2023 21:09,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:09,5.167500019,ft
PI1995_Level.PV,12/16/2023 21:09,5.175000191,ft
PI1995_Level.PV,12/16/2023 21:09,5.163000107,ft
PI1995_Level.PV,12/16/2023 21:10,5.173500061,ft
PI1995_Level.PV,12/16/2023 21:10,5.177999973,ft
PI1995_Level.PV,12/16/2023 21:10,5.185500145,ft
PI1995_Level.PV,12/16/2023 21:10,5.184000015,ft
PI1995_Level.PV,12/16/2023 21:10,5.173500061,ft
PI1995_Level.PV,12/16/2023 21:10,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:10,5.173500061,ft
PI1995_Level.PV,12/16/2023 21:10,5.163000107,ft
PI1995_Level.PV,12/16/2023 21:10,5.175000191,ft
PI1995_Level.PV,12/16/2023 21:10,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:10,5.176499844,ft
PI1995_Level.PV,12/16/2023 21:10,5.164500237,ft
PI1995_Level.PV,12/16/2023 21:11,5.167500019,ft
PI1995_Level.PV,12/16/2023 21:11,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:11,5.181000233,ft
PI1995_Level.PV,12/16/2023 21:11,5.169000149,ft
PI1995_Level.PV,12/16/2023 21:11,5.163000107,ft
PI1995_Level.PV,12/16/2023 21:11,5.161499977,ft
PI1995_Level.PV,12/16/2023 21:11,5.161499977,ft
PI1995_Level.PV,12/16/2023 21:11,5.164500237,ft
PI1995_Level.PV,12/16/2023 21:11,5.155499935,ft
PI1995_Level.PV,12/16/2023 21:11,5.170499802,ft
PI1995_Level.PV,12/16/2023 21:11,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:11,5.165999889,ft
PI1995_Level.PV,12/16/2023 21:12,5.167500019,ft
PI1995_Level.PV,12/16/2023 21:12,5.157000065,ft
PI1995_Level.PV,12/16/2023 21:12,5.152500153,ft
PI1995_Level.PV,12/16/2023 21:12,5.155499935,ft
PI1995_Level.PV,12/16/2023 21:12,5.152500153,ft
PI1995_Level.PV,12/16/2023 21:12,5.155499935,ft
PI1995_Level.PV,12/16/2023 21:12,5.163000107,ft
PI1995_Level.PV,12/16/2023 21:12,5.163000107,ft
PI1995_Level.PV,12/16/2023 21:12,5.152500153,ft
PI1995_Level.PV,12/16/2023 21:12,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:12,5.155499935,ft
PI1995_Level.PV,12/16/2023 21:12,5.158500195,ft
PI1995_Level.PV,12/16/2023 21:13,5.155499935,ft
PI1995_Level.PV,12/16/2023 21:13,5.164500237,ft
PI1995_Level.PV,12/16/2023 21:13,5.161499977,ft
PI1995_Level.PV,12/16/2023 21:13,5.164500237,ft
PI1995_Level.PV,12/16/2023 21:13,5.159999847,ft
PI1995_Level.PV,12/16/2023 21:13,5.155499935,ft
PI1995_Level.PV,12/16/2023 21:13,5.152500153,ft
PI1995_Level.PV,12/16/2023 21:13,5.155499935,ft
PI1995_Level.PV,12/16/2023 21:13,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:13,5.152500153,ft
PI1995_Level.PV,12/16/2023 21:13,5.144999981,ft
PI1995_Level.PV,12/16/2023 21:13,5.136000156,ft
PI1995_Level.PV,12/16/2023 21:14,5.131499767,ft
PI1995_Level.PV,12/16/2023 21:14,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:14,5.152500153,ft
PI1995_Level.PV,12/16/2023 21:14,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:14,5.155499935,ft
PI1995_Level.PV,12/16/2023 21:14,5.159999847,ft
PI1995_Level.PV,12/16/2023 21:14,5.159999847,ft
PI1995_Level.PV,12/16/2023 21:14,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:14,5.161499977,ft
PI1995_Level.PV,12/16/2023 21:14,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:14,5.161499977,ft
PI1995_Level.PV,12/16/2023 21:14,5.164500237,ft
PI1995_Level.PV,12/16/2023 21:15,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:15,5.159999847,ft
PI1995_Level.PV,12/16/2023 21:15,5.159999847,ft
PI1995_Level.PV,12/16/2023 21:15,5.163000107,ft
PI1995_Level.PV,12/16/2023 21:15,5.170499802,ft
PI1995_Level.PV,12/16/2023 21:15,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:15,5.169000149,ft
PI1995_Level.PV,12/16/2023 21:15,5.169000149,ft
PI1995_Level.PV,12/16/2023 21:15,5.169000149,ft
PI1995_Level.PV,12/16/2023 21:15,5.165999889,ft
PI1995_Level.PV,12/16/2023 21:15,5.167500019,ft
PI1995_Level.PV,12/16/2023 21:15,5.170499802,ft
PI1995_Level.PV,12/16/2023 21:16,5.170499802,ft
PI1995_Level.PV,12/16/2023 21:16,5.170499802,ft
PI1995_Level.PV,12/16/2023 21:16,5.175000191,ft
PI1995_Level.PV,12/16/2023 21:16,5.175000191,ft
PI1995_Level.PV,12/16/2023 21:16,5.161499977,ft
PI1995_Level.PV,12/16/2023 21:16,5.158500195,ft
PI1995_Level.PV,12/16/2023 21:16,5.158500195,ft
PI1995_Level.PV,12/16/2023 21:16,5.164500237,ft
PI1995_Level.PV,12/16/2023 21:16,5.161499977,ft
PI1995_Level.PV,12/16/2023 21:16,5.165999889,ft
PI1995_Level.PV,12/16/2023 21:16,5.157000065,ft
PI1995_Level.PV,12/16/2023 21:16,5.151000023,ft
PI1995_Level.PV,12/16/2023 21:17,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:17,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:17,5.144999981,ft
PI1995_Level.PV,12/16/2023 21:17,5.152500153,ft
PI1995_Level.PV,12/16/2023 21:17,5.152500153,ft
PI1995_Level.PV,12/16/2023 21:17,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:17,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:17,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:17,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:17,5.147999763,ft
PI1995_Level.PV,12/16/2023 21:17,5.151000023,ft
PI1995_Level.PV,12/16/2023 21:17,5.155499935,ft
PI1995_Level.PV,12/16/2023 21:18,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:18,5.147999763,ft
PI1995_Level.PV,12/16/2023 21:18,5.157000065,ft
PI1995_Level.PV,12/16/2023 21:18,5.159999847,ft
PI1995_Level.PV,12/16/2023 21:18,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:18,5.158500195,ft
PI1995_Level.PV,12/16/2023 21:18,5.167500019,ft
PI1995_Level.PV,12/16/2023 21:18,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:18,5.158500195,ft
PI1995_Level.PV,12/16/2023 21:18,5.161499977,ft
PI1995_Level.PV,12/16/2023 21:18,5.161499977,ft
PI1995_Level.PV,12/16/2023 21:18,5.171999931,ft
PI1995_Level.PV,12/16/2023 21:19,5.161499977,ft
PI1995_Level.PV,12/16/2023 21:19,5.159999847,ft
PI1995_Level.PV,12/16/2023 21:19,5.158500195,ft
PI1995_Level.PV,12/16/2023 21:19,5.140500069,ft
PI1995_Level.PV,12/16/2023 21:19,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:19,5.151000023,ft
PI1995_Level.PV,12/16/2023 21:19,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:19,5.147999763,ft
PI1995_Level.PV,12/16/2023 21:19,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:19,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:19,5.161499977,ft
PI1995_Level.PV,12/16/2023 21:19,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:20,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:20,5.137499809,ft
PI1995_Level.PV,12/16/2023 21:20,5.138999939,ft
PI1995_Level.PV,12/16/2023 21:20,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:20,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:20,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:20,5.134500027,ft
PI1995_Level.PV,12/16/2023 21:20,5.138999939,ft
PI1995_Level.PV,12/16/2023 21:20,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:20,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:20,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:20,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:21,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:21,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:21,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:21,5.157000065,ft
PI1995_Level.PV,12/16/2023 21:21,5.157000065,ft
PI1995_Level.PV,12/16/2023 21:21,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:21,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:21,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:21,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:21,5.144999981,ft
PI1995_Level.PV,12/16/2023 21:21,5.140500069,ft
PI1995_Level.PV,12/16/2023 21:21,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:22,5.137499809,ft
PI1995_Level.PV,12/16/2023 21:22,5.147999763,ft
PI1995_Level.PV,12/16/2023 21:22,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:22,5.136000156,ft
PI1995_Level.PV,12/16/2023 21:22,5.138999939,ft
PI1995_Level.PV,12/16/2023 21:22,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:22,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:22,5.136000156,ft
PI1995_Level.PV,12/16/2023 21:22,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:22,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:22,5.152500153,ft
PI1995_Level.PV,12/16/2023 21:22,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:23,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:23,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:23,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:23,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:23,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:23,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:23,5.144999981,ft
PI1995_Level.PV,12/16/2023 21:23,5.158500195,ft
PI1995_Level.PV,12/16/2023 21:23,5.159999847,ft
PI1995_Level.PV,12/16/2023 21:23,5.157000065,ft
PI1995_Level.PV,12/16/2023 21:23,5.151000023,ft
PI1995_Level.PV,12/16/2023 21:23,5.147999763,ft
PI1995_Level.PV,12/16/2023 21:24,5.155499935,ft
PI1995_Level.PV,12/16/2023 21:24,5.151000023,ft
PI1995_Level.PV,12/16/2023 21:24,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:24,5.144999981,ft
PI1995_Level.PV,12/16/2023 21:24,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:24,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:24,5.147999763,ft
PI1995_Level.PV,12/16/2023 21:24,5.151000023,ft
PI1995_Level.PV,12/16/2023 21:24,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:24,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:24,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:24,5.140500069,ft
PI1995_Level.PV,12/16/2023 21:25,5.137499809,ft
PI1995_Level.PV,12/16/2023 21:25,5.132999897,ft
PI1995_Level.PV,12/16/2023 21:25,5.138999939,ft
PI1995_Level.PV,12/16/2023 21:25,5.122499943,ft
PI1995_Level.PV,12/16/2023 21:25,5.122499943,ft
PI1995_Level.PV,12/16/2023 21:25,5.130000114,ft
PI1995_Level.PV,12/16/2023 21:25,5.124000072,ft
PI1995_Level.PV,12/16/2023 21:25,5.134500027,ft
PI1995_Level.PV,12/16/2023 21:25,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:25,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:25,5.126999855,ft
PI1995_Level.PV,12/16/2023 21:25,5.131499767,ft
PI1995_Level.PV,12/16/2023 21:26,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:26,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:26,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:26,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:26,5.140500069,ft
PI1995_Level.PV,12/16/2023 21:26,5.136000156,ft
PI1995_Level.PV,12/16/2023 21:26,5.144999981,ft
PI1995_Level.PV,12/16/2023 21:26,5.136000156,ft
PI1995_Level.PV,12/16/2023 21:26,5.128499985,ft
PI1995_Level.PV,12/16/2023 21:26,5.137499809,ft
PI1995_Level.PV,12/16/2023 21:26,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:26,5.136000156,ft
PI1995_Level.PV,12/16/2023 21:27,5.144999981,ft
PI1995_Level.PV,12/16/2023 21:27,5.140500069,ft
PI1995_Level.PV,12/16/2023 21:27,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:27,5.147999763,ft
PI1995_Level.PV,12/16/2023 21:27,5.136000156,ft
PI1995_Level.PV,12/16/2023 21:27,5.138999939,ft
PI1995_Level.PV,12/16/2023 21:27,5.120999813,ft
PI1995_Level.PV,12/16/2023 21:27,5.120999813,ft
PI1995_Level.PV,12/16/2023 21:27,5.11950016,ft
PI1995_Level.PV,12/16/2023 21:27,5.11950016,ft
PI1995_Level.PV,12/16/2023 21:27,5.140500069,ft
PI1995_Level.PV,12/16/2023 21:27,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:28,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:28,5.132999897,ft
PI1995_Level.PV,12/16/2023 21:28,5.138999939,ft
PI1995_Level.PV,12/16/2023 21:28,5.147999763,ft
PI1995_Level.PV,12/16/2023 21:28,5.144999981,ft
PI1995_Level.PV,12/16/2023 21:28,5.146500111,ft
PI1995_Level.PV,12/16/2023 21:28,5.147999763,ft
PI1995_Level.PV,12/16/2023 21:28,5.143499851,ft
PI1995_Level.PV,12/16/2023 21:28,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:28,5.144999981,ft
PI1995_Level.PV,12/16/2023 21:28,5.137499809,ft
PI1995_Level.PV,12/16/2023 21:28,5.136000156,ft
PI1995_Level.PV,12/16/2023 21:29,5.142000198,ft
PI1995_Level.PV,12/16/2023 21:29,5.147999763,ft
PI1995_Level.PV,12/16/2023 21:29,5.151000023,ft
PI1995_Level.PV,12/16/2023 21:29,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:29,5.153999805,ft
PI1995_Level.PV,12/16/2023 21:29,5.149499893,ft
PI1995_Level.PV,12/16/2023 21:29,5.147999763,ft
PI1995_Level.PV,12/16/2023 21:29,5.136000156,ft
PI1995_Level.PV,12/16/2023 21:29,5.140500069,ft
PI1995_Level.PV,12/16/2023 21:29,5.134500027,ft
PI1995_Level.PV,12/16/2023 21:29,5.136000156,ft
